"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39"
"51",99.2050595656741,111.984566821697,123.44884681437,133.501458245116,142.12168343268,149.352967368309,155.288655701902,160.056781266686,163.805420726275,166.689767422711,168.861660596204,170.461884085461,171.615204943745,172.427838330567,172.986866802395,173.361052246232,173.602489563354,173.748596021445,173.8240257462,173.842191115286,173.806180196057,173.708948844283,173.532763573315,173.247957282477,172.811163870129,172.163296649212,171.227654836102,169.908639288931,168.09165208464,165.644776416361,162.422805877587,158.274035744974,153.04999149488,146.617888413165,138.875186978327,129.765109573497,119.291556884004,107.531521695205,94.6429879469891
"52",98.6938537337752,111.392714553189,122.813595961503,132.856884435684,141.496659869309,148.769949347393,154.763252455938,159.598012519348,163.416488982856,166.369163337387,168.604409238298,170.260777901523,171.461895581588,172.31371611882,172.903687439799,173.30131558921,173.55959067679,173.716791491444,173.798256786149,173.817811785544,173.778631001412,173.673419580645,173.483884114373,173.179563077797,172.716180656273,172.033798082725,171.055136655774,169.684552043227,167.808202275845,165.295983724638,162.005746060359,157.790162392108,152.506365020651,146.02811915426,138.259867791831,129.151545695398,118.712639759316,107.023697343467,94.2433795523921
"53",98.1995939143007,110.817623818194,122.193679141143,132.225303567434,140.881741189316,148.193955481101,154.241908085627,159.140684899392,163.026878033816,166.046320533258,168.343914481339,170.055914959101,171.304711867313,172.195883971506,172.817133012593,173.238606711386,173.514107253973,173.682710507467,173.770397153259,173.791380682957,173.748917214926,173.635473760168,173.432230607737,173.107985454571,172.617630587863,171.900472598694,170.878771222256,169.456957723551,167.522061323124,164.945875123756,161.589340358572,157.309466225665,151.96886319793,145.447616681043,137.656835961529,128.552782967556,118.150123343421,106.532578424615,93.8591972055652
"54",97.7216107698514,110.258735256769,121.588685237647,131.60646950545,140.276840690772,147.625037721834,153.724778979784,158.685022243689,162.636840248074,165.721488685146,168.080397419695,169.847473352804,171.143780705504,172.074418593109,172.727234108561,173.172918791094,173.466003473881,173.646298034001,173.740380751016,173.762829533979,173.716976220899,173.595063896215,173.377779707406,173.033236083477,172.515569182755,171.763428074423,170.698720767236,169.226070417776,167.233480913601,164.594718269139,161.173837643097,156.832138222992,151.437573627812,144.876326289861,137.065863438022,127.968409983983,117.603424960819,106.057452089505,93.4896642632388
"55",97.259261526403,109.715506729051,120.998210666763,131.000133618334,139.681862321355,147.063232623934,153.212004882464,158.231230876905,162.246613942783,165.394905819011,167.814072659047,169.63562749162,170.979229446211,171.94939852564,172.634025233747,173.104248791208,173.415247918681,173.607502704604,173.708145480693,173.73209359076,173.682749665677,173.552146557359,173.320512961602,172.95533060892,172.41005578933,171.622773284938,170.515146398213,168.992097798154,166.942703000472,164.242765177428,160.759469185769,156.358348894208,150.912566393565,144.314179308611,136.486717667032,127.398020777877,117.071980429152,105.597635359777,93.1340434444572
"56",96.8119289189867,109.18741315983,120.421859222999,130.406046206487,139.096701041156,146.508563504112,152.703709063624,157.779501559052,161.856422907441,165.066799552725,167.545147255689,169.420548696528,170.811184652388,171.820904458545,172.537543815956,173.032597797713,173.361812964983,173.566277300179,173.673632880983,173.699112174943,173.646183033221,173.506682838012,173.260416020986,172.874288998811,172.301152331169,171.478618312888,170.328206627213,168.755242009224,166.649958639059,163.890254001551,160.346448250813,155.888250900121,150.393894330625,143.76109575813,135.919161805623,126.841216221071,116.555243304859,105.152474279102,92.7916348353042
"57",96.3790201792163,108.673945979877,119.859242637142,129.823956739519,138.521244473885,145.961040897562,152.200000184786,157.330009542884,161.466477791043,164.737386528681,167.273821437733,169.202404228287,170.639772385022,171.68901825661,172.437830396912,172.957970331194,173.30567509055,173.522578360703,173.636788551903,173.663828378886,173.607226059151,173.458637858194,173.197478928669,172.790134658351,172.188923523382,171.331073362561,170.138057807672,168.515698570745,166.355469068754,163.537408500597,159.934972030834,155.421979251659,149.881595429275,143.216984837125,135.362956571203,126.297603921824,116.052685055563,104.721342590984,92.4617739947704
"58",95.959966063002,108.174612865349,119.309980487442,129.253614873914,137.955373384075,145.420664186158,151.700972716679,156.882916043412,161.076976011309,164.406873305817,167.000287984409,168.981357643068,170.465117356706,171.553823077531,172.334927904203,172.880374502477,173.246814420409,173.476366475174,173.597561888005,173.626189412863,173.565832412601,173.407981030339,173.131695525312,172.702894569258,172.073435961748,171.18024893523,169.944853150755,168.273656951466,166.059445088979,163.184439344874,159.525221691599,154.959653282215,149.37569338288,142.681746883928,134.817860598647,125.766799124227,115.56379443632,104.303640831749,92.1438301566333
"59",95.5542199168539,107.688937234235,118.773700531413,128.694770729574,137.39896291544,144.887422163955,151.206708374974,156.438368531936,160.688102808284,164.075456128655,166.724732725439,168.757568167809,170.28734305994,171.415402675162,172.228881701424,172.799821496323,173.185214881984,173.427605986304,173.555906338417,173.586146376559,173.521959940701,173.354685675095,173.06306357235,172.612598626103,171.954758173194,171.026254994149,169.748742964089,168.029299903027,165.762087842251,162.831543985748,159.11736385135,154.501377111737,148.876199413052,142.15527398008,134.283631763534,125.248424678158,115.088077423821,103.898795150004,91.8372045224846
"60",95.1612567812457,107.216457925143,118.250038636855,128.147175624041,136.851883093632,144.361294297082,150.717276650648,155.99650188566,160.300031378094,163.743321603041,166.447334205952,168.531190920202,170.106571185331,171.27384141013,172.119739047311,172.716325612166,173.12086385538,173.376265147811,173.51177919713,173.543654463259,173.475570417314,173.298729148382,172.991584292774,172.519279648105,171.832959946433,170.869201011192,169.549874000138,167.782803853156,165.463588534174,162.478907660695,158.711550879003,154.047241180155,148.383112932623,141.637451427472,133.760027572561,124.742111602126,114.625056665055,103.506256390838,91.5413286412846
"61",94.7805725295664,106.75672873066,117.738638960819,127.610582341123,136.313999773869,143.842251314634,150.232735947299,155.5574388015,159.912923707725,163.410646673125,166.168264056054,168.302376518098,169.922921667182,171.129223745702,172.007549064764,172.629903867428,173.053752227528,173.322315888411,173.465141744694,173.498672772826,173.42662966697,173.240092534378,172.917262387697,172.422972872454,171.708112291327,170.709195377076,169.34838958897,167.534338525756,165.16412903465,162.126703501999,158.307922066283,153.597322833247,147.896422966694,141.12815837008,133.246806120575,124.24749906714,114.174271263339,103.125499026937,91.2556628710567
"62",94.4116830412471,106.309318043739,117.239153878384,127.084745664722,135.785175122478,143.330256205989,149.75313414699,155.121290724911,159.526930834354,163.077599161013,165.887686841656,168.071271227266,169.736512285428,170.981634203946,171.892362332385,172.540575968274,172.98387411288,173.265733876341,173.415959072026,173.451164412532,173.375107354939,173.178760678038,172.840105671844,172.323715892806,171.580286941421,170.546345383842,169.144429215172,167.284067233205,164.863881815955,161.77509334562,157.906604057489,153.151687548164,147.416108838167,140.627268926279,132.743726458806,123.764234729475,113.735276268668,102.756020263172,90.9796949185587
"63",94.0541234077079,105.873808418208,116.751244056646,126.56942261686,135.265268354067,142.82526479186,149.278509533604,154.688158314096,159.142193532101,162.744337870306,165.605760358891,167.838016729914,169.547458672588,170.83115699841,171.774230810738,172.448363997196,172.911226841365,173.206498320842,173.364200137195,173.401096333387,173.32097702625,173.114721929856,172.760125024064,172.22154826525,171.449556268634,170.380756808851,168.938128599188,167.032146687327,164.563010442067,161.424227977612,157.507711807952,152.710389557862,146.942141297316,140.134652776266,132.25054929097,123.291974700311,113.307642373558,102.397339060569,90.7129384529789
"64",93.707447169821,105.44979620078,116.274578371445,126.064372846507,134.754136169331,142.327226528638,148.80889135104,154.258132210977,158.758842636191,162.411013037977,165.322635605988,167.602750237157,169.355874045005,170.677875967338,171.653207529097,172.353292343166,172.835810727254,173.144591972436,173.309837608123,173.348439356889,173.264215921084,173.047968115627,172.677334090204,172.116511408239,171.315992910209,170.212533871405,168.729619433199,166.778727237297,164.261669643429,161.074247810269,157.111349071758,152.273472853157,146.474483180089,139.650176042355,131.767037293556,122.830383719069,112.890955429752,102.048995277999,90.4549317899033
"65",93.3712255856395,105.036891113648,115.808833908424,125.569358828,134.251633335748,141.836085037031,148.344300567931,153.831293515352,158.376999625648,162.077766512778,165.038457034409,167.365604366663,169.161869196523,170.521874305079,171.529346492636,172.255387449674,172.757629014746,173.080000948163,173.252847859009,173.293168023832,173.204804954741,172.978494316643,172.59174919476,172.00864829101,171.179669666861,170.041778941674,168.519029442236,166.523952808212,163.960005735748,160.725283202861,156.717609205718,151.840971798647,146.013090320989,139.173701817376,131.292955621997,122.379135097396,112.484816091655,101.710548776645,90.2052366419934
"66",93.0450469271912,104.634715883693,115.353695864584,125.084146142677,133.757613072839,141.351778760359,147.884750405365,153.407714438646,157.996776975223,161.744732148304,164.753362599189,167.126707240586,168.965552321936,170.36323449063,171.402702438903,172.15467772329,172.676687680501,173.012714688006,173.193210823299,173.23526056857,173.142728548688,172.90629879894,172.50338909292,171.89800331683,171.040659221394,169.868592493261,168.306482231673,166.267961110914,163.658156778558,160.377455043946,156.32657567125,151.412911966883,145.557912159309,138.705090856081,130.828072173847,121.937910780883,112.088839352484,101.381578607806,89.9634369329921
"67",92.7285158051822,104.242905844668,114.908857498325,124.608503636108,133.27192751365,140.874241441228,147.430246980088,152.987458765129,157.61827866165,161.412036023316,164.467483984919,166.886182438565,168.767029011241,170.202038091441,171.273330740154,172.051193326061,172.592995353133,172.942725795511,173.130909947789,173.174698774251,173.077974570248,172.831382818617,172.412274861388,171.784622073124,170.89903403668,169.693072903206,168.092097345046,166.010883665695,163.356252947543,160.030875106808,155.938322721998,150.98931072044,145.108892486265,138.244202035528,130.372157954019,121.506401264937,111.702654160159,101.061682189245,89.7291376718471
"68",92.4212525205045,103.861108571045,114.474020016182,124.142203619,132.794428036166,140.403402666305,146.980789790869,152.570582415295,157.241600520965,161.079796793288,164.180946706338,166.644149092128,168.566402139627,170.038365697272,171.141287211891,171.944966074585,172.50656314002,172.870029964966,173.065932051172,173.111467910542,173.010534173815,172.753750526098,172.318429687422,171.668551211443,170.754866143016,169.515316412097,167.87599019051,165.752845998234,163.054416742381,159.685646561974,155.552915894462,150.570177915762,144.665969988812,137.79089290168,129.924987280611,121.084305577873,111.325902970398,100.750474543327,89.5019638839062
"69",92.1228924414827,103.488983498613,114.048892487138,123.685021985456,132.324965632004,139.939188288796,146.536372265807,152.157133881855,156.866830695959,160.748125931615,163.893870319071,166.400721889897,168.363771869193,169.87229677791,171.006628018525,171.836029265819,172.4174045318,172.794625832533,172.998267249096,173.045556592298,172.94040171387,172.673408790167,172.221878750636,171.549838244842,170.608227044895,169.335416991297,167.6582721037,165.493967719624,162.752763326332,159.341864342776,155.170412604427,150.155516439049,144.22907886673,137.345020061409,129.48633804386,120.671331170741,110.95824135158,100.447587538769,89.2815595962897
"70",91.8330854058374,103.126201567741,113.633191716545,123.23673835216,131.863391186614,139.481520882894,146.096982203374,151.74715472098,156.494049985658,160.417128049925,163.606368551588,166.156011173708,168.159235587432,169.703909627264,170.86940952153,171.724417574228,172.325535247438,172.716514884656,172.927908816084,172.976956692564,172.867574593496,172.590367088044,172.122649040817,171.428531432473,170.459187560752,169.153466315998,167.439050330284,165.234362715477,162.451400760714,158.999615603119,154.790862612264,149.745322805926,143.798149311879,136.906439615907,129.055991858854,120.267193845022,110.599337554438,100.152669180418,89.0675868746947
"71",91.5514951463867,102.772444861846,113.22664213561,122.797136141638,131.409555774436,139.030320113784,145.662602242081,151.340679957162,156.123332245473,160.086901146753,163.318549505794,165.91012297993,167.952887919181,169.53328126176,170.729688192824,171.610166903459,172.230973131242,172.635701317051,172.854853091358,172.905663203567,172.792053160623,172.504637344246,172.020769238315,171.304679613954,170.307817742887,168.969553682566,167.218428097192,164.974139262497,162.15043031944,158.658980078152,154.414308545297,149.339587646457,143.373108021013,136.47500748842,128.633734243303,119.871617620483,110.248872116892,99.8653829111515,88.8597249090234
"72",91.2777987395407,102.427406263083,112.828975665129,122.366002673684,130.963310892383,138.585503118811,145.233210256134,150.937738515115,155.754744721309,159.757536902745,163.030515807587,165.663159139232,167.744820700678,169.360487376578,170.587520493631,171.493314286176,172.133738012353,172.552191931875,172.779099343414,172.831674133748,172.713840562578,172.416233813947,171.916269555021,171.178332102936,170.154186757723,168.783765996292,166.996504634998,164.713400213734,161.849946735236,158.320030496947,154.040786330604,148.938296219485,142.953878612796,136.050579767784,128.219354723337,119.484334624136,109.906537450925,99.5854069527771,88.6576691453618
"73",91.0116860756861,102.09078910841,112.439931588058,121.943129218249,130.524508695861,138.146984828714,144.80877976088,150.538353591361,155.388348410168,159.429120928278,162.742364799648,165.415217342642,167.535123002182,169.185602275097,170.442962797602,171.37389775631,172.033851599358,172.465996003283,172.700649663872,172.754990371071,172.632942632721,172.325172934314,171.809181618099,171.049538551028,169.998362820425,168.596187726353,166.773375258011,164.452243137978,161.55003849333,157.982832929323,153.670325655455,148.541428846479,142.540382055551,135.633012978038,127.812646948698,119.105084940832,109.572037454704,99.3124336636067,88.461130461958
"74",90.7528593505924,101.762306859526,112.059256405802,121.528311049589,130.093002190719,137.714678288405,144.389280265122,150.142543036108,155.024198374854,159.101733037245,162.454188701879,165.166391245088,167.323881128201,169.008698837413,170.296071293894,171.251956254263,171.931337351753,172.377125168782,172.619508834846,172.675615570574,172.549367750696,172.2314732063,171.699538330214,170.918348852439,169.840413106864,168.406900907932,166.54913141475,164.190760501901,161.250788079618,157.647447159885,153.302950364656,148.1489613546,142.132537026588,135.222164349716,127.413408758361,118.733616475614,109.245087117468,99.0461689288584,88.2698343869702
"75",90.5010325770036,101.44168277633,111.686703699682,121.121347473393,129.668645421169,137.288494933969,143.974677622543,149.7503196916,154.662344070494,158.775447488254,162.166074797238,164.916770548045,167.111178649945,168.829848473684,170.146901920644,171.127529515967,171.826220375545,172.285593300848,172.535684216195,172.593556020551,172.463126724663,172.135155057039,171.587373759454,170.784813031929,169.680403702853,168.21598512552,166.3238607759,163.929039822656,160.952272255766,157.313927015912,152.938678867984,147.76086546152,141.730260269601,134.817892038199,127.021442247234,118.369684791684,108.925412143759,98.7863315698828,88.0835203558671
"76",90.2559311156156,101.128649602141,111.322033982344,120.722041851722,129.25129362543,136.868344863067,143.56493434376,149.361691731027,154.302829637984,158.450333239305,161.878105596058,164.666441106037,166.897096424772,168.649121104133,169.995510287407,171.000657984882,171.718527305121,172.191416396368,172.449185616249,172.508820525441,172.374232657382,172.036240723557,171.472723015981,170.648981161231,169.518399541137,168.023517527991,166.097647304269,163.667163846515,160.654562302932,156.982320707279,152.577524501643,147.377109158065,141.333466901833,134.420055336396,126.636553798171,118.013052955116,108.612748577081,98.5326527818201,87.9019410064717
"77",90.01729122467,100.822949254296,110.965014552473,120.33020160867,128.840803384198,136.454137072442,143.160009901718,148.976662964888,153.945694200448,158.126454179249,161.59035901501,164.415485019978,166.681712637054,168.466585130894,169.841951618798,170.871382715126,171.608286202074,172.094612454253,172.360025176439,172.421420275678,172.282700827787,171.934754125369,171.355622149753,170.510903266826,169.354464364264,167.829572833232,165.870571348955,163.405210707892,160.357724279501,156.652671132787,152.219495889569,146.997657047371,140.942070712691,134.028514848641,126.258554110997,117.663491364375,108.306842439329,98.2848755907808,87.7248615097375
"78",89.784859627424,100.524332525144,110.615419343582,119.945638232369,128.437032744921,136.045779685907,142.75986100697,148.595233142463,153.590972134906,157.803869364881,161.302908541153,164.163980745426,166.465102831598,168.282307428223,169.686280692589,170.739745290905,171.495526446428,171.995201365756,172.268217246113,172.331368729469,172.18854856325,171.83072075243,171.236108041463,170.37062925799,169.188660681453,167.634223354271,165.642709728401,163.143254103594,160.061819256255,156.32501618936,151.864597270028,146.622470675754,140.555984424475,133.643132655524,125.887258206957,117.320777584084,108.007449373753,98.0427543361581,87.55205893445
"79",89.5583930967883,100.232558789467,110.273028775239,119.568167263063,128.039841337716,135.643180156942,142.364441873464,148.217398228091,153.238693341796,157.482633240715,161.015823403754,163.912003192281,166.247339961302,168.096353328706,169.528551792866,170.605787741648,171.38027864014,171.893204798219,172.173778267463,172.23868148716,172.09179512318,171.724167547364,171.114218308835,170.228208851111,169.021049743663,167.437539019861,165.41413582888,162.881363453455,159.766903557455,155.999389055763,151.512828816304,146.251508830101,140.175119941522,133.263772449697,125.522485428519,116.984696169728,107.714334301484,97.8060541723072,87.3833216441294
"80",89.3376580564512,99.947395721359,109.937629601163,119.197608277136,127.649090472774,135.246245460725,141.973704460611,147.843150669676,152.888883495142,157.162795859569,160.729168735223,163.659623833503,166.028494430574,167.908786622246,169.368818660946,170.469552469018,171.262574506954,171.788646088243,172.076726655167,172.143376174505,171.992461577854,171.615122799143,170.989991210197,170.083691508735,168.851691516304,167.23958740963,165.18491969588,162.619604069196,159.473028984894,155.675818473768,151.16418693027,145.884727824032,139.799388570061,132.890299661488,125.164059421593,116.655038495474,107.427271084064,97.5745505927569,87.2184487245062
"81",89.1224301978342,99.6686190180621,109.609014759439,118.833784860985,127.264643229315,134.854882266096,141.587598704741,147.472479647056,152.541564287674,156.844403089621,160.443005735404,163.406910807959,165.808634148145,167.719669553409,169.207134457163,170.331082172457,171.142446801463,171.681550131779,171.977082683754,172.04547232231,171.890570695927,171.503616034537,170.863465559565,169.937126377799,168.680644664895,167.040433786446,164.95512813506,162.358037313268,159.180243042823,155.3543290092,150.818664527037,145.522081757552,139.42870122549,132.522581562393,124.811808112793,116.331602577093,107.146042198111,97.3480289731324,87.0572494400169
"82",88.9124941122506,99.3960121325792,109.286983221515,118.476524581038,126.886364530118,134.468997096935,141.206072731393,147.105371311293,152.196753660272,156.527496819348,160.157391827452,163.153929028393,165.58782457743,167.529062827729,169.043551722356,170.190419783628,171.019929217052,171.571943281525,171.874868372715,171.944991253087,171.786146830174,171.389677918425,170.734680641508,169.788562238787,168.5079665404,166.840141138624,164.724824808377,162.096720761374,158.888589149393,155.034941307357,150.476251297742,145.163522764392,139.062968616524,132.160487358467,124.465563674048,116.014192897616,106.870438417413,97.1262841344706,86.8995427178502
"83",88.7076429376649,99.1293660134525,108.971339843279,118.125658946339,126.5141212081,134.088496477373,140.829073056842,146.741809007379,151.854466024815,156.212115151411,159.872380814228,162.900740285036,165.366128792998,167.337025617677,168.878122347346,170.047608401097,170.895056301024,171.459853243548,171.770107377847,171.841955966609,171.679215810198,171.273340154099,170.603676134896,169.638047455737,168.333713173875,166.638770220812,164.494070335837,161.835708357134,158.598106845868,154.717672331947,150.136933962062,144.809001237859,138.702101416939,131.803888266604,124.125162482642,115.702620230919,106.60025850618,96.9091199243153,86.7451566581478
"84",88.5076780194716,98.8684788527701,108.661895216234,117.781023367754,126.14778206148,133.713287066961,140.456544773822,146.381773487483,151.514712473937,155.898292592711,159.588023027824,162.647403351756,165.143607535521,167.143615574923,168.710897543183,169.902691231876,170.767863370193,171.345308979847,171.662824882355,171.736391031281,171.569804835339,171.154635390702,170.470492037916,169.485629934521,168.157939271835,166.436379601452,164.262922393659,161.575050567481,158.308831994673,154.402535596763,149.800696502619,144.458466044336,138.346010418703,131.452657581472,123.79044507215,115.396701468062,106.335308920473,96.6963488163791,86.5939280690317
"85",88.3124085847388,98.6131558413444,108.358465520859,117.442457111747,125.78721790177,133.343275782582,140.088431726882,146.02524311024,151.177500983481,155.586060235063,159.304365477792,162.39397408868,164.920319270557,166.948888842909,168.541927817378,169.755711534206,170.638386432295,171.228340611631,171.553047493243,171.62832247609,171.457942373426,171.033597132035,170.335168600142,169.33135708284,167.980698218371,166.233025709617,164.031435815385,161.314794531498,158.020796973377,154.089541383458,149.467520388757,144.111864719028,137.994606673484,131.106670729031,123.461256079505,115.096259443487,106.075403520046,96.4877915269152,86.4457020252027
"86",88.1216514293811,98.3632089316536,108.060872380977,117.109803251358,125.432301592625,132.978369911152,139.724676674458,145.672194030687,150.842836603735,155.275445931079,159.021451993464,162.140505545625,164.696320246271,166.752900073862,168.37126295144,169.606712565773,170.506662108856,171.108979327655,171.440803138799,171.51777768761,171.343658060999,170.910259651309,170.197746256708,169.175275776615,167.802042078443,166.028762886152,163.79966269004,161.054984208093,157.734030859068,153.778696951306,149.137384784994,143.769143649911,137.647801618975,130.765805311748,123.137444185583,114.801122764147,105.820363288685,96.2832766480533,86.3003314489119
"87",87.9352306177482,98.1184566078265,107.768942720453,116.782908613257,125.082908082392,132.618477211303,139.365221441273,145.322600378255,150.510721643168,154.966474461847,158.739323363863,161.887048062443,164.471664553396,166.555702446356,168.19895198298,169.455737533711,170.372727562928,170.98725729421,171.326120970749,171.40478530867,171.226982608614,170.784657908099,170.058265568237,169.017432328479,167.622021606089,165.823643434433,163.567652461414,160.795660517908,157.448559607636,153.470006734958,148.810266749047,143.430248246777,137.305507194644,130.429941143226,122.818862052711,114.511125639836,105.570016064358,96.0826402967241,86.1576767121742
"88",87.7529771941385,97.8787236629731,107.482508621533,116.461623722606,124.738914429291,132.26350600678,139.010007059428,144.976434425824,150.181155842363,154.659167699349,158.458017472317,161.633649369011,164.246404184299,166.357347686005,168.025043189328,169.30282954903,170.236620428857,170.863207569576,171.209031268371,171.28937514158,171.107947708407,170.656827470393,169.916767163284,168.857872461295,167.440686253919,165.61771767382,163.335452024695,160.536861482864,157.164406224553,153.163472534003,148.486141416686,143.095123099339,136.967635944966,130.098960275632,122.505366257649,114.226107716665,105.324196277888,95.8857257791121,86.0176052591449
"89",87.5747289057612,97.6438409833493,107.201407185664,116.145802745131,124.400199821152,131.913365270602,138.658973900615,144.633666748389,149.854136540564,154.353544761541,158.177569427994,161.380354682378,164.020589093187,166.157886086733,167.849584074698,169.148031583086,170.098378746258,170.73686402071,171.089565346858,171.171578053708,170.986585946229,170.5268044393,169.773291685588,168.696641283871,167.258084186194,165.411033992758,163.103105822977,160.278622360448,156.881590930045,152.859093691958,148.164982176673,142.763712122677,136.634101113234,129.77274701874,122.196817222299,113.945913912658,105.082744700888,95.6923832695759,85.879991247638
"90",87.4003299366959,97.4136453394761,106.925480396383,115.83530342758,124.066645589195,131.567964701855,138.312061798607,144.294266373369,149.529658833525,154.049622162005,157.898011692563,161.127206802769,163.794267255419,165.957366534222,167.672621358888,168.991386427739,169.958040896334,170.608261243973,170.967755468174,171.05142588726,170.862930716477,170.394625378247,169.627879743986,168.533783270689,167.074262293103,165.203638903403,162.870655941241,160.020975774905,156.600131316587,152.556867267219,147.846760834253,142.435958692725,136.304816724961,129.451187952863,121.893079141359,113.6703942567,104.845508202094,95.5024695037945,85.7447152088166
"91",87.2296306524107,97.187979183833,106.654574984814,115.529987036268,123.738135217166,131.227214794696,137.969210163712,143.958200921796,149.207715724271,153.74741395294,157.619374203405,160.874246206869,163.567484727188,165.75583652986,167.494200968771,168.832936657624,169.815645541904,170.477434488426,170.843634755872,170.928951371819,170.737016141126,170.260327245033,169.48057186642,168.369342243759,166.889266207651,164.995577095795,162.638142199362,159.763951843513,156.320042500614,152.2567881946,147.5314477654,142.111805770919,135.979697663011,129.13417193513,121.594019908439,113.399403730224,104.612339512432,95.3158474852893,85.611663724133
"92",87.0624873544202,96.9666904551343,106.388542297527,115.229718294517,123.414554345651,130.891026900865,137.630358088793,143.625436741772,148.888298266058,153.446931862748,157.341684492254,160.621511139454,163.340285704247,165.553342216168,167.314368031245,168.672724595566,169.671231569913,170.344419582842,170.717237112698,170.804188040831,170.608876991696,170.123947327899,169.331408456598,168.203361357708,166.703140323564,164.786891492736,162.405602242625,159.507578299341,156.041337267212,151.958849439167,147.219012061024,141.791196019877,135.658659734023,128.821590100666,121.299511040253,113.132802112414,104.383096998224,95.1323862049831,85.4807291186449
"93",86.8987620446827,96.7496323888896,106.127238167096,114.934365318882,123.095790772487,130.559313285586,137.295444448066,143.29593903386,148.57139569864,153.148185427516,157.064967800216,160.369037702371,163.112712580454,165.349928402588,167.133166868405,168.510792280078,169.524838037275,170.209252865459,170.588597141923,170.67717015106,170.478548615098,169.985523184522,169.180429754183,168.035883086844,166.515927815056,164.577623304059,162.173071630697,159.251880609361,155.76402620905,151.663042141623,146.909421662672,141.474071909759,135.341619727647,128.513335858491,121.009427599911,112.870453828556,104.157644442651,94.9519603730893,85.3518091698776
"94",86.738322199347,96.5366633341894,105.870522785207,114.6437995547,122.781734449259,130.231987177807,136.964407988557,142.969671969404,148.256995577483,152.851182117237,156.789247188471,160.116859941539,162.884806005277,165.145638592245,166.95064099404,168.347181435564,169.376504119219,170.071971117185,170.457750071626,170.547932605765,170.346066862522,169.845092584629,169.027675797533,167.866949214842,166.327670657412,164.367812080995,161.940583924108,158.996882088822,155.488117858848,151.369355756437,146.602643489389,141.160375816619,135.028495468477,128.20930488325,120.723648119162,112.612227802009,103.935850835006,94.7744501629469,85.224806831444
"95",86.5810405514809,96.3276465764681,105.618260578521,114.35789571098,122.472277474554,129.908962814798,136.637187415101,142.646598801659,147.945083896736,152.555927456403,156.514543645296,159.86500993134,162.656604940731,164.940515008917,166.766833111918,168.181933444523,169.226269060659,169.932611497599,170.32473168249,170.416510880943,170.211468021929,169.702693455488,168.873186389515,167.696600826209,166.138409648868,164.157495769783,161.708170768828,158.742604011212,155.213618816251,151.07777818235,146.298643556814,140.850050112702,134.719205861789,127.909395102763,120.442054520283,112.357997309577,103.717590167731,94.599740966197,85.0996299706739
"96",86.4267948824221,96.1224501661477,105.370320087204,114.076531694982,122.167314084055,129.590155481825,136.313721468916,142.326681970493,147.635645205801,152.262425139555,156.240876189014,159.613517856846,162.428146717189,164.734598624584,166.58178511524,168.015089322112,169.074172130021,169.791211484177,170.189578238593,170.282940955083,170.074788753587,169.558363830699,168.717001065715,167.524878299893,165.948184433083,163.946710764942,161.475861978331,158.489065714407,154.940533868728,150.788295886114,145.997387088455,140.543037249642,134.413670933138,127.613506682209,120.164532037581,112.107639840564,103.502741240871,94.4277231589018,84.9761911195439
"97",86.2754678214116,95.9209467529463,105.126573846229,113.799588546565,121.866740637968,129.275481547019,135.993949000434,142.009883200672,147.328662720102,151.970677141622,155.968261967282,159.362412093476,162.199467088362,164.527929187051,166.395538087537,167.846689692578,168.920252575832,169.647808814294,170.052326421526,170.147259241989,169.936066028961,169.412141801756,168.559159065338,167.351821304449,165.757033522484,163.735491961631,161.24368561354,158.236284702617,154.668866107108,150.500894019344,145.698838619936,140.239279834681,134.111811862646,127.321542005044,119.890969139006,111.86103695936,103.291187473847,94.2582918780769,84.854407238231
"98",86.126946653179,95.7230134257328,104.886898269403,113.526950372545,121.57045560591,128.964858491983,135.677809036505,141.696163594308,147.024118426043,151.680683823485,155.696716352522,159.111719284387,161.970600285073,164.32054524786,166.208132304587,167.676774767774,168.764549585676,169.502441430241,169.91301326748,170.009502526918,169.795337072581,169.26406547261,168.399699304326,167.177468794965,165.564994321984,163.523872807374,161.011668060266,157.984276744553,154.398617035593,150.215556529104,145.402962096305,139.93872070063,133.813551014141,127.033405651248,119.621257447882,111.618074171719,103.082816724231,94.0913468082426,84.7341994906538
"99",85.9811231331655,95.5285315577351,104.651173536165,113.258504281145,121.278359549629,128.658204938285,135.365240842482,141.385483717577,146.721993180611,151.392444032703,155.426253033795,158.861464415357,161.741579068019,164.112484190133,166.019607237494,167.505384327396,168.607102247674,169.355147426944,169.771676107469,169.869707905719,169.652639307046,169.114172916869,168.238660350841,167.001859011336,165.372103153251,163.31188535275,160.779834104394,157.733055967592,154.129786676705,149.932266262264,145.109720963011,139.641302969764,133.518811959759,126.749004373035,119.355291665124,111.378640794623,102.877521113406,93.9267919775225,84.6154930313896
